date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:03	1398/1398	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2258359bd9-576%22	http://video.sproutfund.org/wp-includes/js/wp-embed.min.js	D:/Backup/WinHTTrack/filmandvideo/wp-includes/js/wp-embed.min.js	(from http://video.sproutfund.org/)
12:51:03	1078/1078	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%22564cce50-436%22	http://video.sproutfund.org/wp-includes/js/comment-reply.min.js	D:/Backup/WinHTTrack/filmandvideo/wp-includes/js/comment-reply.min.js	(from http://video.sproutfund.org/)
12:51:03	43168/43168	U-----	200	untouched ('OK')	application/x-javascript	etag:W/%2258cab017-a8a0%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/jquery.jcarousel.js	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/js/jquery.jcarousel.js	(from http://video.sproutfund.org/)
12:51:04	197/197	U-----	200	untouched ('')	image/png	etag:%2258cab017-c5%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/pre-code-bg.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/pre-code-bg.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:04	3805/3805	U--MCZ	200	updated ('OK')	application/x-javascript	etag:W/%22572909a0-16a6%22	http://stats.wp.com/e-201721.js	D:/Backup/WinHTTrack/filmandvideo/e-201721.js	(from http://video.sproutfund.org/)
12:51:04	3350/3350	U-----	200	untouched ('')	image/png	etag:%2258cab017-d16%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/quote.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/quote.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:04	9544/9544	U-----	200	untouched ('')	image/png	etag:%2258cab017-2548%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:04	2822/2822	U-----	200	untouched ('')	image/png	etag:%2258cab017-b06%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-grad.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-grad.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:05	2962/2962	U-----	200	untouched ('')	image/png	etag:%2258cab016-b92%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern-nav.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern-nav.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:05	8804/8804	U-----	200	untouched ('')	image/png	etag:%2258cab017-2264%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:05	2827/2827	U-----	200	untouched ('')	image/png	etag:%2258cab017-b0b%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/nav-sep.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/nav-sep.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:05	7675/7675	U-----	200	untouched ('')	image/png	etag:%2258cab016-1dfb%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern-black.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/bg-pattern-black.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:05	4156/4156	U-----	200	untouched ('')	image/png	etag:%2258cab016-103c%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/stats.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/stats.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:05	3371/3371	U-----	200	untouched ('')	image/png	etag:%2258cab017-d2b%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-24.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-24.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:05	3362/3362	U-----	200	untouched ('')	image/png	etag:%2258cab017-d22%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-24.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-24.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:05	3528/3528	U-----	200	untouched ('')	image/png	etag:%2258cab017-dc8%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-32.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-32.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:06	3942/3942	U-----	200	untouched ('')	image/png	etag:%2258cab017-f66%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-48.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-48.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:06	3506/3506	U-----	200	untouched ('')	image/png	etag:%2258cab017-db2%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-32.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-32.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:06	3988/3988	U-----	200	untouched ('')	image/png	etag:%2258cab016-f94%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-48.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-48.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:06	4243/4243	U-----	200	untouched ('')	image/png	etag:%2258cab017-1093%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-64.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-plus-64.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:06	4392/4392	U-----	200	untouched ('')	image/png	etag:%2258cab017-1128%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-64.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-64.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:07	19143/19143	U-----	200	untouched ('')	image/png	etag:%2258cab017-4ac7%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/section-shadow.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/section-shadow.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:07	5930/5930	U-----	200	untouched ('')	image/png	etag:%2258cab017-172a%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s-jplayer.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s-jplayer.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:07	2892/2892	U-----	200	untouched ('')	image/gif	etag:%2258cab017-b4c%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/loading-bert.gif	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/loading-bert.gif	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:08	3073/3073	U-----	200	untouched ('')	image/png	etag:%2258cab017-c01%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/view.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/view.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:08	3914/3914	U-----	200	untouched ('')	image/png	etag:%2258cab017-f4a%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/links.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/links.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:08	3863/3863	U-----	200	untouched ('')	image/png	etag:%2258cab017-f17%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/actions.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/actions.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:08	3091/3091	U-----	200	untouched ('')	image/png	etag:%2258cab017-c13%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-16.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/icon-play-16.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:08	4308/4308	U-----	200	untouched ('')	image/png	etag:%2258cab017-10d4%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s2.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s2.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:09	9805/9805	U-----	200	untouched ('')	image/png	etag:%2258cab017-264d%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/social.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/social.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
12:51:09	3286/3286	U-----	200	untouched ('')	image/png	etag:%2258cab016-cd6%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/select-arrow.png	D:/Backup/WinHTTrack/filmandvideo/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/select-arrow.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/responsive.css?ver=1.4.3)
12:51:10	94400/94400	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:08%20GMT	http://video.sproutfund.org/browse/?orderby=title	D:/Backup/WinHTTrack/filmandvideo/browse/index79f8.html	(from http://video.sproutfund.org/browse/)
12:51:11	94424/94424	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:08%20GMT	http://video.sproutfund.org/browse/?orderby=views	D:/Backup/WinHTTrack/filmandvideo/browse/index6dcc.html	(from http://video.sproutfund.org/browse/)
12:51:13	145411/145411	U-----	200	untouched ('')	image/jpeg	etag:%224d3210281bef1f104ca14d441396d026%22	http://cloudfront.sproutfund.org/files/2014/10/catalytic-support-for-innovative-community-film-and-video-projects1.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/catalytic-support-for-innovative-community-film-and-video-projects1.jpg	(from http://video.sproutfund.org/browse/)
12:51:13	94424/94424	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:09%20GMT	http://video.sproutfund.org/browse/?orderby=likes	D:/Backup/WinHTTrack/filmandvideo/browse/index7aea.html	(from http://video.sproutfund.org/browse/)
12:51:13	94382/94382	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:09%20GMT	http://video.sproutfund.org/browse/?order=desc	D:/Backup/WinHTTrack/filmandvideo/browse/indexbed8.html	(from http://video.sproutfund.org/browse/)
12:51:13	31341/31341	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:09%20GMT	http://video.sproutfund.org/catalytic-support-for-innovative-community-film-and-video-projects/	D:/Backup/WinHTTrack/filmandvideo/catalytic-support-for-innovative-community-film-and-video-projects/index.html	(from http://video.sproutfund.org/browse/)
12:51:14	230933/230933	U-----	200	untouched ('')	image/jpeg	etag:%2269d2d8982c446887a0296439c7386351%22	http://cloudfront.sproutfund.org/files/2014/10/at-the-table21.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/at-the-table21.jpg	(from http://video.sproutfund.org/browse/)
12:51:14	139282/139282	U-----	200	untouched ('')	image/jpeg	etag:%22d066399a641a1e94327e999346204d7b%22	http://cloudfront.sproutfund.org/files/2014/10/between-a-stone-and-a-shrine.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/between-a-stone-and-a-shrine.jpg	(from http://video.sproutfund.org/browse/)
12:51:15	18264/18264	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:12%20GMT	http://video.sproutfund.org/author/sproutfund/	D:/Backup/WinHTTrack/filmandvideo/author/sproutfund/index.html	(from http://video.sproutfund.org/browse/)
12:51:15	36448/36448	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:12%20GMT	http://video.sproutfund.org/between-a-stone-and-a-shrine/	D:/Backup/WinHTTrack/filmandvideo/between-a-stone-and-a-shrine/index.html	(from http://video.sproutfund.org/browse/)
12:51:15	35768/35768	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:13%20GMT	http://video.sproutfund.org/at-the-table/	D:/Backup/WinHTTrack/filmandvideo/at-the-table/index.html	(from http://video.sproutfund.org/browse/)
12:51:16	52675/52675	U-----	200	untouched ('')	image/jpeg	etag:%2228cb47080edff3a9a5bba786bb55a6e2%22	http://cloudfront.sproutfund.org/files/2014/10/bloomfield-documentary.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/bloomfield-documentary.jpg	(from http://video.sproutfund.org/browse/)
12:51:16	18628/18628	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:13%20GMT	http://video.sproutfund.org/author/matt/	D:/Backup/WinHTTrack/filmandvideo/author/matt/index.html	(from http://video.sproutfund.org/browse/)
12:51:16	35320/35320	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:14%20GMT	http://video.sproutfund.org/bloomfield-documentary/	D:/Backup/WinHTTrack/filmandvideo/bloomfield-documentary/index.html	(from http://video.sproutfund.org/browse/)
12:51:17	42428/42428	U-----	200	untouched ('')	image/jpeg	etag:%22adb2b13cdd5794548f3373fb0a6e7106%22	http://cloudfront.sproutfund.org/files/2014/10/east-of-liberty-communities-without-yt1.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/east-of-liberty-communities-without-yt1.jpg	(from http://video.sproutfund.org/browse/)
12:51:17	35388/35388	U-----	200	untouched ('')	image/jpeg	etag:%220f85512eaabb74374207df78db11d2d9%22	http://cloudfront.sproutfund.org/files/2014/10/gabis-playdate-place.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/gabis-playdate-place.jpg	(from http://video.sproutfund.org/browse/)
12:51:17	36033/36033	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:15%20GMT	http://video.sproutfund.org/east-of-liberty-communities-without/	D:/Backup/WinHTTrack/filmandvideo/east-of-liberty-communities-without/index.html	(from http://video.sproutfund.org/browse/)
12:51:17	210876/210876	U-----	200	untouched ('')	image/jpeg	etag:%22eb72fe1809deeb0f28576df746d72105%22	http://cloudfront.sproutfund.org/files/2014/10/the-house-of-god1.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/the-house-of-god1.jpg	(from http://video.sproutfund.org/browse/)
12:51:18	135972/135972	U-----	200	untouched ('')	image/jpeg	etag:%22b55a4eb87805a837f7658695e3c23e8b%22	http://cloudfront.sproutfund.org/files/2014/10/house-stories-giovannitti-house.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/house-stories-giovannitti-house.jpg	(from http://video.sproutfund.org/browse/)
12:51:18	34523/34523	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:15%20GMT	http://video.sproutfund.org/gabis-playdate-place/	D:/Backup/WinHTTrack/filmandvideo/gabis-playdate-place/index.html	(from http://video.sproutfund.org/browse/)
12:51:18	36207/36207	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:16%20GMT	http://video.sproutfund.org/house-of-god/	D:/Backup/WinHTTrack/filmandvideo/house-of-god/index.html	(from http://video.sproutfund.org/browse/)
12:51:18	64454/64454	U-----	200	untouched ('')	image/jpeg	etag:%22971338d887aee4ea7458d685bda65992%22	http://cloudfront.sproutfund.org/files/2014/10/the-hug-project-helping-us-grow.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/the-hug-project-helping-us-grow.jpg	(from http://video.sproutfund.org/browse/)
12:51:19	54279/54279	U-----	200	untouched ('')	image/jpeg	etag:%22c4f68b0c85b1ed66e58f313f9a078e4a%22	http://cloudfront.sproutfund.org/files/2014/10/invitation-to-the-soil-building-frontier11.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/invitation-to-the-soil-building-frontier11.jpg	(from http://video.sproutfund.org/browse/)
12:51:19	35857/35857	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:16%20GMT	http://video.sproutfund.org/house-stories-giovannitti-house/	D:/Backup/WinHTTrack/filmandvideo/house-stories-giovannitti-house/index.html	(from http://video.sproutfund.org/browse/)
12:51:19	130149/130149	U-----	200	untouched ('')	image/jpeg	etag:%22e2539877e6347ae06713ea9158c90387%22	http://cloudfront.sproutfund.org/files/2014/10/life-over-easy.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/life-over-easy.jpg	(from http://video.sproutfund.org/browse/)
12:51:20	36096/36096	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:17%20GMT	http://video.sproutfund.org/hug-project-helping-us-grow/	D:/Backup/WinHTTrack/filmandvideo/hug-project-helping-us-grow/index.html	(from http://video.sproutfund.org/browse/)
12:51:20	34975/34975	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:17%20GMT	http://video.sproutfund.org/invitation-to-the-soil-building-frontier/	D:/Backup/WinHTTrack/filmandvideo/invitation-to-the-soil-building-frontier/index.html	(from http://video.sproutfund.org/browse/)
12:51:20	57578/57578	U-----	200	untouched ('')	image/jpeg	etag:%22bf44f50bf0cf64bb82aa7674b2d06b51%22	http://cloudfront.sproutfund.org/files/2014/10/lifes-work.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/lifes-work.jpg	(from http://video.sproutfund.org/browse/)
12:51:20	36218/36218	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:18%20GMT	http://video.sproutfund.org/life-over-easy/	D:/Backup/WinHTTrack/filmandvideo/life-over-easy/index.html	(from http://video.sproutfund.org/browse/)
12:51:21	35884/35884	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:18%20GMT	http://video.sproutfund.org/lifes-work/	D:/Backup/WinHTTrack/filmandvideo/lifes-work/index.html	(from http://video.sproutfund.org/browse/)
12:51:21	233965/233965	U-----	200	untouched ('')	image/jpeg	etag:%22153d75bdce255a9dbee31998e82157ec%22	http://cloudfront.sproutfund.org/files/2014/10/magic-woods.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/magic-woods.jpg	(from http://video.sproutfund.org/browse/)
12:51:21	35980/35980	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:19%20GMT	http://video.sproutfund.org/lost-community-of-pittsburghs-east-end/	D:/Backup/WinHTTrack/filmandvideo/lost-community-of-pittsburghs-east-end/index.html	(from http://video.sproutfund.org/browse/)
12:51:21	418791/418791	U-----	200	untouched ('')	image/jpeg	etag:%2241aac573b1cb882757cd94ea7747f44c%22	http://cloudfront.sproutfund.org/files/2014/10/martians11.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/martians11.jpg	(from http://video.sproutfund.org/browse/)
12:51:21	32587/32587	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:20%20GMT	http://video.sproutfund.org/magic-woods/	D:/Backup/WinHTTrack/filmandvideo/magic-woods/index.html	(from http://video.sproutfund.org/browse/)
12:51:22	44371/44371	U-----	200	untouched ('')	image/jpeg	etag:%22a7e5ccd3d726199268e9047cc8ae9180%22	http://cloudfront.sproutfund.org/files/2014/10/ongoing-box1.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/ongoing-box1.jpg	(from http://video.sproutfund.org/browse/)
12:51:23	34885/34885	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:20%20GMT	http://video.sproutfund.org/martians/	D:/Backup/WinHTTrack/filmandvideo/martians/index.html	(from http://video.sproutfund.org/browse/)
12:51:23	322605/322605	U-----	200	untouched ('')	image/jpeg	etag:%221dfdffe7af952934015351a6a934b35f%22	http://cloudfront.sproutfund.org/files/2014/10/opera-nat1.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/opera-nat1.jpg	(from http://video.sproutfund.org/browse/)
12:51:23	35754/35754	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:21%20GMT	http://video.sproutfund.org/ongoing-box/	D:/Backup/WinHTTrack/filmandvideo/ongoing-box/index.html	(from http://video.sproutfund.org/browse/)
12:51:23	134304/134304	U-----	200	untouched ('')	image/jpeg	etag:%22ac59ee0846b50f521307e07004356c2d%22	http://cloudfront.sproutfund.org/files/2014/10/people-of-pittsburgh.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/people-of-pittsburgh.jpg	(from http://video.sproutfund.org/browse/)
12:51:23	35122/35122	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:21%20GMT	http://video.sproutfund.org/opera-nat/	D:/Backup/WinHTTrack/filmandvideo/opera-nat/index.html	(from http://video.sproutfund.org/browse/)
12:51:24	81253/81253	U-----	200	untouched ('')	image/jpeg	etag:%22162aefadbe488e1f7e1872a56eb2503a%22	http://cloudfront.sproutfund.org/files/2014/10/restroom.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/restroom.jpg	(from http://video.sproutfund.org/browse/)
12:51:24	180802/180802	U-----	200	untouched ('')	image/jpeg	etag:%220b09415cc582c2570603cb46f7c0c91c%22	http://cloudfront.sproutfund.org/files/2014/10/robert-qualters1.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/robert-qualters1.jpg	(from http://video.sproutfund.org/browse/)
12:51:24	34623/34623	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:22%20GMT	http://video.sproutfund.org/people-of-pittsburgh/	D:/Backup/WinHTTrack/filmandvideo/people-of-pittsburgh/index.html	(from http://video.sproutfund.org/browse/)
12:51:24	35939/35939	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:22%20GMT	http://video.sproutfund.org/restroom/	D:/Backup/WinHTTrack/filmandvideo/restroom/index.html	(from http://video.sproutfund.org/browse/)
12:51:24	276502/276502	U-----	200	untouched ('')	image/jpeg	etag:%22f89c94934795d77fceb58419f656896b%22	http://cloudfront.sproutfund.org/files/2014/10/rock-salt-eating-the-neighborhood.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/rock-salt-eating-the-neighborhood.jpg	(from http://video.sproutfund.org/browse/)
12:51:25	35037/35037	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:23%20GMT	http://video.sproutfund.org/robert-qualters/	D:/Backup/WinHTTrack/filmandvideo/robert-qualters/index.html	(from http://video.sproutfund.org/browse/)
12:51:25	138201/138201	U-----	200	untouched ('')	image/jpeg	etag:%22e446e89616ace30f4270fabfd40b92c1%22	http://cloudfront.sproutfund.org/files/2014/10/steel-town-3.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/steel-town-3.jpg	(from http://video.sproutfund.org/browse/)
12:51:26	35845/35845	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:23%20GMT	http://video.sproutfund.org/rock-salt-eating-the-neighborhood/	D:/Backup/WinHTTrack/filmandvideo/rock-salt-eating-the-neighborhood/index.html	(from http://video.sproutfund.org/browse/)
12:51:26	132458/132458	U-----	200	untouched ('')	image/jpeg	etag:%22a0656814726a43157c54a570c8404bb5%22	http://cloudfront.sproutfund.org/files/2014/10/still-city11.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/still-city11.jpg	(from http://video.sproutfund.org/browse/)
12:51:26	34980/34980	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2016:51:23%20GMT	http://video.sproutfund.org/steel-town/	D:/Backup/WinHTTrack/filmandvideo/steel-town/index.html	(from http://video.sproutfund.org/browse/)
12:51:26	69925/69925	U-----	200	untouched ('')	image/jpeg	etag:%22139b838728b2fe6174755111d570c9f8%22	http://cloudfront.sproutfund.org/files/2014/10/tale-of-two-cities.jpg	D:/Backup/WinHTTrack/filmandvideo/files/2014/10/tale-of-two-cities.jpg	(from http://video.sproutfund.org/browse/)
